,title,overview,genre_ids,id
8822,Guilty as Sin,"Before a criminal lawyer knows what has happened, she is forced to defend a wife killer she knows is guilty.","[18, 53, 9648]",4916
8823,The Diary of Anne Frank,"The true, harrowing story of a young Jewish girl who, with her family and their friends, is forced into hiding in an attic in Nazi-occupied Amsterdam.","[18, 36]",2576
8824,Strange Days,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?","[80, 18, 878, 53]",281
8825,I Met a Girl,"An impulsive musician struggling with schizophrenia falls for a mysterious woman who may be all in his head. When she suddenly vanishes, he takes off on a cross- country journey across Australia to find her, forcing his long-suffering brother to try to rescue him.","[10749, 18, 35]",611114
8826,We Don't Belong Here,A matriarch of a dysfunctional family is pushed to her tipping point by the disappearance of her son.,"[18, 10751]",334537
8827,Corporate Animals,"Disaster strikes when the egotistical CEO of an edible cutlery company leads her long-suffering staff on a corporate team-building trip in New Mexico. Trapped underground, this mismatched and disgruntled group must pull together to survive.","[35, 27]",530076
8828,Foxcatcher,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,"[18, 53]",87492
8829,Salem Witch Trials,The film recounts the sobering tale of how 19 innocent lives were taken in a community experiencing paranoid hysteria regarding the suspected - but unproved - presence of the occult in the small New England town.,"[18, 36]",19496
8830,Beastie Boys Story,"Here’s a little story they’re about to tell… Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary directed by friend, collaborator, and their former grandfather, Spike Jonze.","[10402, 99]",664416
8831,Pet,"A man bumps into an old crush and becomes obsessed. After several failed attempts at winning her over, he kidnaps her and holds her captive underneath the animal shelter where he works.","[27, 53]",353979
8832,Behind the Curve,"Meet the growing, worldwide community of theorists who defend the belief that the Earth is flat while living in a society who vehemently rejects it.",[99],520777
8833,JoJo's Bizarre Adventure: Diamond Is Unbreakable – Chapter 1,"Morioh, 1999—a normally quiet and peaceful town has recently become a hotbed of strange activity. Jōtarō Kūjō, now a marine biologist, heads to the mysterious town to meet Jōsuke Higashikata. While the two may seem like strangers at first, Jōsuke is actually the illegitimate child of Jōtarō's grandfather, Joseph Joestar. When they meet, Jōtarō realizes that he may have more in common with Jōsuke than just a blood relation. Along with the mild-mannered Kōichi Hirose and the boisterous Okuyasu Nijimura, the group dedicates themselves to investigating recent disappearances and other suspicious occurrences within Morioh. Aided by the power of Stands, the four men will encounter danger at every street corner, as it is up to them to unravel the town's secrets, before another occurs.","[28, 12, 14, 53]",431572
8834,Sardar Udham,"A young Sardar Udham Singh left deeply scarred by the Jallianwala Bagh massacre, escaped into the mountains of Afghanistan, reaching London in 1933-34. Carrying an unhealed wound for 21 years, the revolutionary assassinated Michael O’Dwyer on 13th March, 1940, the man at the helm of affairs in Punjab, April 1919 to avenge the lost lives of his beloved brethren.","[28, 80, 18, 36, 53]",598826
8835,Revenge,"Michael ‘Jay’ Cochran has just left the Navy after 12 years and he's not quite sure what he's going to do, except that he knows he wants a holiday. He decides to visit Tiburon Mendez, a powerful but shady Mexican businessman who he once flew to Alaska for a hunting trip. Arriving at the Mendez mansion in Mexico, he is immediately surprised by the beauty and youth of Mendez’s wife, Miryea.","[10749, 53, 18]",14249
8836,Buffalo '66,"Billy is released after five years in prison. In the next moment, he kidnaps teenage student Layla and visits his parents with her, pretending she is his girlfriend and they will soon marry.","[18, 10749, 35]",9464
8837,The ABCs of Death,"An ambitious anthology film featuring segments directed by over two dozen of the world's leading talents in contemporary genre film. Inspired by children's educational ABC books, the film comprises 26 individual chapters, each helmed by a different director assigned a letter of the alphabet. The directors were then given free reign in choosing a word to create a story involving death.",[27],87436
8838,14 Blades,"Trained in clandestine combat from childhood, the Jinyiwei were masters of the 14 Blades; eight being for torture, five for killing, and the last blade reserved for suicide when a mission failed. An elite force of secret agents with a license to kill, the Jinyiwei devoted their lives and lethal prowess to the service of the Emperor alone. When the Imperial Court is taken over by evil eunuch Jia (Law Kar Ying), the best of the Jinyiwei, Qinglong (Donnie Yen) is assigned to steal a list identifying those still loyal to the Emperor. However unbeknownst to Qinglong, the Jinyiwei have fallen under the control of Jia, and during the mission Qinglong is betrayed and barely escapes with his life. Now as the most wanted man in the land, Qinglong must seek out and rally the loyalists to rise against Jia and restore the Emperor to power. In his way are the deadliest assassins in the land, his former brethren, the Jinyiwei.","[18, 28, 53]",34179
8839,Someone Great,"An aspiring music journalist lands her dream job and is about to move to San Francisco when her boyfriend of nine years decides to call it quits. To nurse her broken heart, she and her two best friends spend one outrageous last adventure in New York City.","[35, 10749]",515248
8840,All Souls Day: Dia de los Muertos,"During a Day of the Dead celebration, the dead come to life to prey upon the living. In the remote Mexican village of Santa Bonita, a nightmare lay buried for over a century. But when a group of hard-partying students from the OC are stranded in this strange town, they discover an innkeeper with a dark secret (Laura Harring of Mulholland Drive) a sheriff with a shocking past (David Keith of Firestarter) and a holiday that demands the most horrific sacrifice of all. Now the ceremony can commence. The hordes of the undead have been unleashed. And on this day, an unstoppable feast of human flesh has begun!",[27],37005
